image_id,abnormality_id,abnormality_type,x_centre,y_centre,width_scaled,height_scaled
IMG_01810,IMG_01810_annotation_001,Surface depression,0.6573,0.8726,0.2968,0.2549
IMG_01810,IMG_01810_annotation_002,Surface depression,0.1872,0.1808,0.3745,0.3617
IMG_01811,IMG_01811_annotation_000,Surface depression,0.3641,0.3047,0.4127,0.1849
IMG_01811,IMG_01811_annotation_001,Surface depression,0.7968,0.364,0.4064,0.2686
IMG_01812,IMG_01812_annotation_000,Surface depression,0.7624,0.713,0.4752,0.5739
IMG_01813,IMG_01813_annotation_000,Surface depression,0.1368,0.4994,0.2736,0.9989
IMG_01813,IMG_01813_annotation_001,Surface depression,0.5829,0.4842,0.238,0.1351
IMG_01813,IMG_01813_annotation_002,Surface depression,0.7336,0.0725,0.5329,0.1422
IMG_01813,IMG_01813_annotation_003,Surface depression,0.857,0.2309,0.2859,0.1858
IMG_01814,IMG_01814_annotation_000,Surface depression,0.5,0.5649,1,0.8701
IMG_01815,IMG_01815_annotation_000,Surface depression,0.4167,0.5725,0.2841,0.3191
IMG_01815,IMG_01815_annotation_001,Manhole,0.161,0.6785,0.3056,0.1985
IMG_01815,IMG_01815_annotation_002,Pothole,0.512,0.2829,0.423,0.1904
IMG_01817,IMG_01817_annotation_000,Surface depression,0.5805,0.1952,0.351,0.1435
IMG_01817,IMG_01817_annotation_001,Surface depression,0.5825,0.5253,0.2403,0.1234
IMG_01818,IMG_01818_annotation_000,Surface depression,0.5393,0.192,0.3661,0.3293
IMG_01818,IMG_01818_annotation_001,Surface depression,0.8749,0.4185,0.2503,0.4694
IMG_01819,IMG_01819_annotation_000,Surface depression,0.4993,0.2738,0.9987,0.5475
IMG_01820,IMG_01820_annotation_000,Surface depression,0.3898,0.6598,0.2805,0.144
IMG_01820,IMG_01820_annotation_001,Surface depression,0.2104,0.4965,0.1833,0.1133
IMG_01820,IMG_01820_annotation_002,Surface depression,0.4208,0.2539,0.228,0.0706
IMG_01822,IMG_01822_annotation_000,Surface depression,0.4941,0.5516,0.244,0.2219
IMG_01823,IMG_01823_annotation_000,Crack,0.2685,0.242,0.3033,0.231
IMG_01824,IMG_01824_annotation_000,Surface depression,0.5553,0.346,0.2627,0.1187
IMG_01824,IMG_01824_annotation_001,Surface depression,0.5682,0.1713,0.1342,0.1693
IMG_01824,IMG_01824_annotation_002,Manhole,0.4365,0.0353,0.1963,0.0627
IMG_01825,IMG_01825_annotation_000,Surface depression,0.4825,0.2247,0.2129,0.091
IMG_01825,IMG_01825_annotation_001,Pothole,0.8807,0.506,0.2386,0.175
IMG_01825,IMG_01825_annotation_002,Pothole,0.6643,0.3087,0.1176,0.0882
IMG_01826,IMG_01826_annotation_000,Surface depression,0.5911,0.2569,0.4421,0.1713
IMG_01826,IMG_01826_annotation_001,Surface depression,0.178,0.3378,0.356,0.2692
IMG_01827,IMG_01827_annotation_000,Manhole,0.4852,0.2911,0.2842,0.0931
IMG_01827,IMG_01827_annotation_001,Surface depression,0.8245,0.4241,0.3511,0.8084
IMG_01828,IMG_01828_annotation_000,Surface depression,0.6076,0.2488,0.7847,0.2013
IMG_01829,IMG_01829_annotation_000,Surface depression,0.5676,0.6167,0.4426,0.22
IMG_01830,IMG_01830_annotation_000,Pothole,0.49,0.2383,0.3155,0.1322
IMG_01831,IMG_01831_annotation_000,Surface depression,0.5332,0.602,0.401,0.303
IMG_01832,IMG_01832_annotation_000,Surface depression,0.3871,0.6597,0.4935,0.4247
IMG_01833,IMG_01833_annotation_000,Surface depression,0.6729,0.5984,0.6541,0.8033
IMG_01834,IMG_01834_annotation_000,Surface depression,0.2717,0.4219,0.4061,0.2546
IMG_01835,IMG_01835_annotation_000,Surface depression,0.5964,0.364,0.5493,0.4989
IMG_01836,IMG_01836_annotation_000,Surface depression,0.1593,0.1684,0.3055,0.2986
IMG_01836,IMG_01836_annotation_001,Surface depression,0.498,0.2788,0.3276,0.2462
IMG_01836,IMG_01836_annotation_002,Surface depression,0.8544,0.5511,0.2913,0.4574
IMG_01837,IMG_01837_annotation_000,Surface depression,0.5055,0.3805,0.3218,0.3019
IMG_01837,IMG_01837_annotation_001,Surface depression,0.8459,0.5897,0.3082,0.4626
IMG_01838,IMG_01838_annotation_000,Surface depression,0.8358,0.5253,0.2813,0.1937
IMG_01838,IMG_01838_annotation_001,Surface depression,0.2485,0.5018,0.2066,0.2406
IMG_01839,IMG_01839_annotation_000,Pothole,0.5339,0.5669,0.3076,0.2258
IMG_01839,IMG_01839_annotation_001,Surface depression,0.6691,0.8095,0.194,0.1699
IMG_01839,IMG_01839_annotation_002,Surface depression,0.3011,0.2326,0.2469,0.322
IMG_01840,IMG_01840_annotation_000,Pothole,0.4814,0.428,0.213,0.1354
IMG_01840,IMG_01840_annotation_001,Pothole,0.4436,0.808,0.7593,0.1959
IMG_01840,IMG_01840_annotation_002,Pothole,0.1353,0.169,0.2535,0.1828
IMG_01841,IMG_01841_annotation_000,Surface depression,0.3487,0.5234,0.6758,0.9533
IMG_01842,IMG_01842_annotation_000,Surface depression,0.3533,0.5612,0.2017,0.232
IMG_01842,IMG_01842_annotation_001,Surface depression,0.1384,0.1306,0.2768,0.1568
IMG_01843,IMG_01843_annotation_000,Surface depression,0.7075,0.5468,0.585,0.3099
IMG_01844,IMG_01844_annotation_000,Surface depression,0.4984,0.4987,0.4952,0.1563
IMG_01845,IMG_01845_annotation_000,Surface depression,0.8513,0.559,0.2975,0.4425
IMG_01845,IMG_01845_annotation_001,Surface depression,0.4595,0.1298,0.4506,0.2596
IMG_01847,IMG_01847_annotation_000,Surface depression,0.4834,0.5945,0.9044,0.4256
IMG_01848,IMG_01848_annotation_000,Pothole,0.4571,0.3754,0.851,0.4439
IMG_01849,IMG_01849_annotation_000,Pothole,0.0619,0.1294,0.1237,0.2241
IMG_01850,IMG_01850_annotation_000,Surface depression,0.2777,0.4122,0.3444,0.15
IMG_01850,IMG_01850_annotation_001,Surface depression,0.1398,0.166,0.2466,0.1514
IMG_01851,IMG_01851_annotation_000,Surface depression,0.7689,0.4575,0.4571,0.108
IMG_01852,IMG_01852_annotation_000,Pothole,0.431,0.463,0.837,0.3566
IMG_01852,IMG_01852_annotation_001,Pothole,0.4444,0.1398,0.2774,0.1019
IMG_01852,IMG_01852_annotation_002,Surface depression,0.8644,0.1887,0.2712,0.0771
IMG_01853,IMG_01853_annotation_000,Pothole,0.317,0.3902,0.5978,0.2764
IMG_01853,IMG_01853_annotation_001,Manhole,0.2569,0.4119,0.3766,0.1897
IMG_01853,IMG_01853_annotation_002,Surface depression,0.8559,0.2812,0.2883,0.2669
IMG_01854,IMG_01854_annotation_000,Surface depression,0.6008,0.5014,0.2814,0.2115
IMG_01854,IMG_01854_annotation_001,Manhole,0.4701,0.2721,0.22,0.1566
IMG_01855,IMG_01855_annotation_000,Manhole,0.3441,0.562,0.1779,0.1022
IMG_01857,IMG_01857_annotation_000,Pothole,0.4804,0.1541,0.5479,0.2113
IMG_01857,IMG_01857_annotation_001,Pothole,0.1005,0.2436,0.2011,0.07
IMG_01857,IMG_01857_annotation_002,Surface depression,0.5439,0.5034,0.8205,0.21
IMG_01858,IMG_01858_annotation_000,Pothole,0.5637,0.3364,0.871,0.2356
IMG_01859,IMG_01859_annotation_000,Pothole,0.5461,0.4278,0.7139,0.2616
IMG_01859,IMG_01859_annotation_001,Surface depression,0.721,0.2668,0.2994,0.113
IMG_01860,IMG_01860_annotation_000,Surface depression,0.595,0.5686,0.81,0.322
IMG_01861,IMG_01861_annotation_000,Manhole,0.2628,0.5864,0.3793,0.3023
IMG_01862,IMG_01862_annotation_000,Surface depression,0.3699,0.6455,0.3781,0.7091
IMG_01863,IMG_01863_annotation_000,Surface depression,0.3429,0.6052,0.1933,0.2123
IMG_01863,IMG_01863_annotation_001,Surface depression,0.4528,0.2178,0.5856,0.4053
IMG_01864,IMG_01864_annotation_000,Surface depression,0.5464,0.5275,0.828,0.6749
IMG_01865,IMG_01865_annotation_000,Surface depression,0.6277,0.1068,0.2742,0.0685
IMG_01865,IMG_01865_annotation_001,Surface depression,0.3616,0.2034,0.3871,0.0973
IMG_01865,IMG_01865_annotation_002,Surface depression,0.1747,0.3144,0.3495,0.174
IMG_01865,IMG_01865_annotation_003,Surface depression,0.8044,0.8541,0.3911,0.2918
IMG_01866,IMG_01866_annotation_000,Surface depression,0.7072,0.1244,0.3344,0.1403
IMG_01867,IMG_01867_annotation_000,Manhole,0.4012,0.6462,0.5372,0.1524
IMG_01867,IMG_01867_annotation_001,Pothole,0.5242,0.2712,0.4343,0.1058
IMG_01867,IMG_01867_annotation_002,Pothole,0.6349,0.1003,0.3454,0.0961
IMG_01868,IMG_01868_annotation_000,Surface depression,0.474,0.2364,0.5738,0.3469
IMG_01868,IMG_01868_annotation_001,Manhole,0.0665,0.686,0.1331,0.4126
IMG_01869,IMG_01869_annotation_000,Surface depression,0.3145,0.7091,0.544,0.5263
IMG_01869,IMG_01869_annotation_001,Pothole,0.4721,0.1572,0.1261,0.0734
IMG_01869,IMG_01869_annotation_002,Pothole,0.5689,0.3151,0.2669,0.1814
IMG_01869,IMG_01869_annotation_003,Pothole,0.313,0.2036,0.1129,0.0665
IMG_01870,IMG_01870_annotation_000,Surface depression,0.3656,0.1641,0.2574,0.3026
IMG_01870,IMG_01870_annotation_001,Surface depression,0.6155,0.405,0.4875,0.179
IMG_01870,IMG_01870_annotation_002,Surface depression,0.7149,0.7749,0.2778,0.4501
IMG_01871,IMG_01871_annotation_000,Pothole,0.5012,0.2667,0.9772,0.2628
IMG_01871,IMG_01871_annotation_001,Surface depression,0.5101,0.7137,0.9797,0.5725
IMG_01872,IMG_01872_annotation_000,Pothole,0.4904,0.5561,0.6211,0.5528
IMG_01872,IMG_01872_annotation_001,Surface depression,0.7012,0.1261,0.5945,0.239
IMG_01873,IMG_01873_annotation_000,Pothole,0.6045,0.3286,0.2171,0.1104
IMG_01873,IMG_01873_annotation_001,Manhole,0.368,0.1341,0.1247,0.071
IMG_01873,IMG_01873_annotation_002,Surface depression,0.2566,0.372,0.4027,0.1735
IMG_01873,IMG_01873_annotation_003,Surface depression,0.2256,0.7867,0.4513,0.4114
IMG_01873,IMG_01873_annotation_004,Pothole,0.6964,0.1163,0.1419,0.0828
IMG_01873,IMG_01873_annotation_005,Surface depression,0.8808,0.4213,0.2384,0.2326
IMG_01874,IMG_01874_annotation_000,Surface depression,0.7512,0.1684,0.3681,0.2694
IMG_01874,IMG_01874_annotation_001,Surface depression,0.7751,0.6249,0.4498,0.5064
IMG_01875,IMG_01875_annotation_000,Manhole,0.5476,0.7586,0.4014,0.3676
IMG_01875,IMG_01875_annotation_001,Surface depression,0.6008,0.174,0.4005,0.3402
IMG_01875,IMG_01875_annotation_002,Surface depression,0.068,0.1238,0.1275,0.1616
IMG_01876,IMG_01876_annotation_000,Pothole,0.6735,0.6284,0.3053,0.2835
IMG_01876,IMG_01876_annotation_001,Pothole,0.2674,0.3664,0.1388,0.1578
IMG_01876,IMG_01876_annotation_002,Pothole,0.1966,0.1604,0.1582,0.0829
IMG_01876,IMG_01876_annotation_003,Surface depression,0.3867,0.2226,0.148,0.127
IMG_01876,IMG_01876_annotation_004,Manhole,0.8511,0.2166,0.2424,0.1524
IMG_01877,IMG_01877_annotation_000,Surface depression,0.4697,0.4595,0.9041,0.8576
IMG_01878,IMG_01878_annotation_000,Pothole,0.3013,0.832,0.6027,0.2007
IMG_01879,IMG_01879_annotation_000,Pothole,0.4009,0.6371,0.3799,0.4219
IMG_01880,IMG_01880_annotation_000,Crack,0.614,0.2919,0.5592,0.3472
IMG_01881,IMG_01881_annotation_000,Surface depression,0.4176,0.5646,0.7159,0.2949
IMG_01882,IMG_01882_annotation_000,Surface depression,0.0925,0.7289,0.1849,0.5398
IMG_01882,IMG_01882_annotation_001,Surface depression,0.2518,0.4631,0.1879,0.2493
IMG_01882,IMG_01882_annotation_002,Surface depression,0.3812,0.2795,0.1278,0.2576
IMG_01882,IMG_01882_annotation_003,Surface depression,0.5029,0.1439,0.1549,0.137
IMG_01883,IMG_01883_annotation_000,Pothole,0.7156,0.2853,0.5652,0.3934
IMG_01884,IMG_01884_annotation_000,Manhole,0.3437,0.5379,0.5952,0.3862
IMG_01885,IMG_01885_annotation_000,Pothole,0.6241,0.6211,0.7517,0.6641
IMG_01886,IMG_01886_annotation_000,Manhole,0.3216,0.3082,0.3115,0.1314
IMG_01886,IMG_01886_annotation_001,Pothole,0.8293,0.3399,0.3034,0.2757
IMG_01886,IMG_01886_annotation_002,Surface depression,0.2953,0.6171,0.5623,0.2468
IMG_01887,IMG_01887_annotation_000,Pothole,0.4991,0.4611,0.9982,0.656
IMG_01888,IMG_01888_annotation_000,Surface depression,0.6368,0.2895,0.7264,0.3037
IMG_01889,IMG_01889_annotation_000,Surface depression,0.3819,0.2652,0.4438,0.2553
IMG_01890,IMG_01890_annotation_000,Surface depression,0.6114,0.1765,0.7219,0.2951
IMG_01891,IMG_01891_annotation_000,Surface depression,0.5764,0.346,0.8472,0.6784
IMG_01892,IMG_01892_annotation_000,Surface depression,0.4283,0.3549,0.1781,0.0979
IMG_01892,IMG_01892_annotation_001,Surface depression,0.7641,0.3618,0.2866,0.0841
IMG_01894,IMG_01894_annotation_000,Surface depression,0.4991,0.1969,0.9981,0.3939
IMG_01895,IMG_01895_annotation_000,Surface depression,0.4852,0.2336,0.2126,0.137
IMG_01896,IMG_01896_annotation_000,Pothole,0.3371,0.492,0.5212,0.1702
IMG_01897,IMG_01897_annotation_000,Surface depression,0.5302,0.4445,0.5354,0.2929
IMG_01898,IMG_01898_annotation_000,Surface depression,0.7919,0.7839,0.4162,0.4322
IMG_01899,IMG_01899_annotation_000,Pothole,0.2737,0.3991,0.3598,0.1733
IMG_01899,IMG_01899_annotation_001,Pothole,0.5108,0.294,0.1825,0.1477
IMG_01901,IMG_01901_annotation_000,Pothole,0.5027,0.0938,0.1573,0.0773
IMG_01902,IMG_01902_annotation_000,Surface depression,0.2132,0.1501,0.3305,0.1583
IMG_01903,IMG_01903_annotation_000,Pothole,0.2604,0.1782,0.5207,0.186
IMG_01903,IMG_01903_annotation_001,Pothole,0.7587,0.4171,0.4827,0.3487
IMG_01903,IMG_01903_annotation_002,Pothole,0.7649,0.1717,0.4172,0.1033
IMG_01904,IMG_01904_annotation_000,Surface depression,0.4329,0.7001,0.2128,0.5998
IMG_01904,IMG_01904_annotation_001,Surface depression,0.844,0.7199,0.312,0.5602
IMG_01905,IMG_01905_annotation_000,Surface depression,0.4277,0.6871,0.3161,0.3279
IMG_01906,IMG_01906_annotation_000,Pothole,0.4592,0.2819,0.3749,0.2184
IMG_01907,IMG_01907_annotation_000,Pothole,0.4634,0.3389,0.3762,0.1393
IMG_01908,IMG_01908_annotation_000,Road patch failure,0.2258,0.5984,0.3314,0.2936
IMG_01908,IMG_01908_annotation_001,Road patch failure,0.5849,0.4852,0.1038,0.1119
IMG_01909,IMG_01909_annotation_000,Road patch failure,0.5379,0.1418,0.088,0.0611
IMG_01910,IMG_01910_annotation_000,Surface depression,0.4502,0.0925,0.1756,0.067
IMG_01911,IMG_01911_annotation_000,Manhole,0.3975,0.7038,0.3688,0.2119
IMG_01912,IMG_01912_annotation_000,Surface depression,0.8704,0.3965,0.2591,0.1828
IMG_01913,IMG_01913_annotation_000,Surface depression,0.3911,0.2963,0.4018,0.3461
IMG_01913,IMG_01913_annotation_001,Surface depression,0.7128,0.7129,0.5716,0.5722
IMG_01914,IMG_01914_annotation_000,Miscellaneous abnormality,0.3321,0.1287,0.3793,0.2333
IMG_01915,IMG_01915_annotation_000,Pothole,0.3889,0.2164,0.617,0.1555
IMG_01916,IMG_01916_annotation_000,Pothole,0.4968,0.0884,0.4343,0.1164
IMG_01916,IMG_01916_annotation_001,Surface depression,0.3093,0.3219,0.6186,0.274
IMG_01917,IMG_01917_annotation_000,Surface depression,0.1782,0.3687,0.325,0.2029
IMG_01918,IMG_01918_annotation_000,Road patch failure,0.7298,0.5258,0.3485,0.1703
IMG_01918,IMG_01918_annotation_001,Road patch failure,0.8635,0.3533,0.1494,0.0535
IMG_01919,IMG_01919_annotation_000,Pothole,0.7065,0.3838,0.4619,0.1749
IMG_01920,IMG_01920_annotation_000,Surface depression,0.4147,0.4887,0.7439,0.5218
IMG_01921,IMG_01921_annotation_000,Pothole,0.4841,0.1537,0.436,0.2161
IMG_01922,IMG_01922_annotation_000,Surface depression,0.4019,0.2852,0.5586,0.2916
IMG_01922,IMG_01922_annotation_001,Surface depression,0.5538,0.0654,0.3638,0.1309
IMG_01923,IMG_01923_annotation_000,Pothole,0.3454,0.3164,0.2767,0.1422
IMG_01924,IMG_01924_annotation_000,Pothole,0.4242,0.1512,0.2361,0.0803
IMG_01924,IMG_01924_annotation_001,Surface depression,0.5485,0.2956,0.3298,0.1766
IMG_01925,IMG_01925_annotation_000,Manhole,0.5634,0.4256,0.5069,0.4844
IMG_01926,IMG_01926_annotation_000,Pothole,0.2656,0.2561,0.2274,0.1919
IMG_01926,IMG_01926_annotation_001,Road patch failure,0.8838,0.2807,0.1283,0.1804
IMG_01927,IMG_01927_annotation_000,Surface depression,0.5,0.569,1,0.862
IMG_01928,IMG_01928_annotation_000,Surface depression,0.7051,0.1956,0.3553,0.1995
IMG_01928,IMG_01928_annotation_001,Surface depression,0.3008,0.6444,0.5538,0.4598
IMG_01929,IMG_01929_annotation_000,Manhole,0.1149,0.4648,0.2297,0.3019
IMG_01929,IMG_01929_annotation_001,Surface depression,0.6027,0.5964,0.6135,0.4508
IMG_01930,IMG_01930_annotation_000,Manhole,0.5185,0.4725,0.3963,0.363
IMG_01931,IMG_01931_annotation_000,Manhole,0.6558,0.8262,0.3374,0.3476
IMG_01931,IMG_01931_annotation_001,Manhole,0.5422,0.3117,0.2626,0.2538
IMG_01932,IMG_01932_annotation_000,Surface depression,0.5017,0.6825,0.9966,0.635
IMG_01933,IMG_01933_annotation_000,Manhole,0.4187,0.5379,0.5926,0.3352
IMG_01934,IMG_01934_annotation_000,Manhole,0.4836,0.537,0.4846,0.3126
IMG_01935,IMG_01935_annotation_000,Surface depression,0.3555,0.3766,0.4937,0.2608
IMG_01935,IMG_01935_annotation_001,Pothole,0.0898,0.2441,0.1796,0.1434
IMG_01936,IMG_01936_annotation_000,Pothole,0.5386,0.3586,0.4666,0.256
IMG_01937,IMG_01937_annotation_000,Pothole,0.3033,0.4824,0.5589,0.2558
IMG_01937,IMG_01937_annotation_001,Pothole,0.7399,0.2395,0.1595,0.0622
IMG_01937,IMG_01937_annotation_002,Manhole,0.6013,0.0474,0.1624,0.0487
IMG_01938,IMG_01938_annotation_000,Pothole,0.4904,0.5825,0.4515,0.313
IMG_01938,IMG_01938_annotation_001,Manhole,0.0792,0.5149,0.1583,0.2714
IMG_01939,IMG_01939_annotation_000,Surface depression,0.5535,0.5355,0.4783,0.3863
IMG_01940,IMG_01940_annotation_000,Pothole,0.5252,0.4927,0.2689,0.3061
IMG_01941,IMG_01941_annotation_000,Manhole,0.502,0.3826,0.3737,0.2699
IMG_01942,IMG_01942_annotation_000,Surface depression,0.4362,0.3526,0.7754,0.5973
IMG_01943,IMG_01943_annotation_000,Surface depression,0.4931,0.4676,0.8407,0.3007
IMG_01944,IMG_01944_annotation_000,Pothole,0.467,0.5366,0.3056,0.4402
IMG_01945,IMG_01945_annotation_000,Surface depression,0.516,0.4184,0.365,0.2463
IMG_01945,IMG_01945_annotation_001,Surface depression,0.2209,0.7714,0.3945,0.4571
IMG_01945,IMG_01945_annotation_002,Road patch failure,0.8935,0.1122,0.2129,0.1238
IMG_01945,IMG_01945_annotation_003,Surface depression,0.6823,0.2061,0.2096,0.151
IMG_01946,IMG_01946_annotation_000,Pothole,0.5051,0.446,0.277,0.1174
IMG_01947,IMG_01947_annotation_000,Pothole,0.5015,0.3145,0.4399,0.287
IMG_01948,IMG_01948_annotation_000,Pothole,0.7967,0.4659,0.4065,0.3727
IMG_01948,IMG_01948_annotation_001,Surface depression,0.2882,0.6269,0.5764,0.7463
IMG_01949,IMG_01949_annotation_000,Pothole,0.385,0.3007,0.7543,0.243
IMG_01949,IMG_01949_annotation_001,Pothole,0.4851,0.1479,0.1596,0.0514
IMG_01949,IMG_01949_annotation_002,Surface depression,0.2629,0.043,0.5164,0.0667
IMG_01949,IMG_01949_annotation_003,Pothole,0.8208,0.2625,0.1205,0.0667
IMG_01949,IMG_01949_annotation_004,Pothole,0.3279,0.6764,0.6275,0.4639
IMG_01949,IMG_01949_annotation_005,Pothole,0.7402,0.0472,0.2535,0.0667
IMG_01950,IMG_01950_annotation_000,Pothole,0.5461,0.3588,0.3155,0.1484
IMG_01951,IMG_01951_annotation_000,Surface depression,0.4467,0.3509,0.2951,0.1751
IMG_01951,IMG_01951_annotation_001,Pothole,0.1653,0.8965,0.3306,0.2041
IMG_01951,IMG_01951_annotation_002,Surface depression,0.388,0.0926,0.3497,0.1158
IMG_01951,IMG_01951_annotation_003,Surface depression,0.7999,0.1961,0.3374,0.1085
IMG_01952,IMG_01952_annotation_000,Manhole,0.1074,0.5465,0.2148,0.2495
IMG_01952,IMG_01952_annotation_001,Pothole,0.4626,0.5129,0.3806,0.2102
IMG_01953,IMG_01953_annotation_000,Pothole,0.5237,0.1405,0.2442,0.1331
IMG_01953,IMG_01953_annotation_001,Pothole,0.7212,0.1586,0.1886,0.0618
IMG_01954,IMG_01954_annotation_000,Pothole,0.2833,0.3777,0.4753,0.2424
IMG_01955,IMG_01955_annotation_000,Road patch failure,0.486,0.0976,0.192,0.0882
IMG_01955,IMG_01955_annotation_001,Crack,0.3772,0.7006,0.5971,0.5108
IMG_01956,IMG_01956_annotation_000,Pothole,0.409,0.5244,0.2727,0.1615
IMG_01956,IMG_01956_annotation_001,Pothole,0.777,0.834,0.4006,0.2679
IMG_01956,IMG_01956_annotation_002,Pothole,0.146,0.3038,0.2775,0.1308
IMG_01956,IMG_01956_annotation_003,Pothole,0.1255,0.1821,0.2075,0.0692
IMG_01957,IMG_01957_annotation_000,Surface depression,0.3629,0.0693,0.7258,0.1386
IMG_01957,IMG_01957_annotation_001,Surface depression,0.0966,0.2573,0.1932,0.2149
IMG_01958,IMG_01958_annotation_000,Manhole,0.3125,0.3663,0.3125,0.1303
IMG_01958,IMG_01958_annotation_001,Crack,0.4005,0.5383,0.5558,0.1694
IMG_01959,IMG_01959_annotation_000,Manhole,0.415,0.7546,0.2545,0.2394
IMG_01960,IMG_01960_annotation_000,Manhole,0.6998,0.3489,0.2445,0.1401
IMG_01960,IMG_01960_annotation_001,Surface depression,0.4146,0.5243,0.2764,0.9515
IMG_01961,IMG_01961_annotation_000,Surface depression,0.6263,0.5047,0.6753,0.376
IMG_01961,IMG_01961_annotation_001,Surface depression,0.567,0.2365,0.5206,0.1739
IMG_01962,IMG_01962_annotation_000,Pothole,0.372,0.5775,0.48,0.2151
IMG_01962,IMG_01962_annotation_001,Surface depression,0.244,0.2484,0.32,0.2382
IMG_01962,IMG_01962_annotation_002,Pothole,0.104,0.0378,0.14,0.0653
IMG_01963,IMG_01963_annotation_000,Pothole,0.4358,0.1739,0.1443,0.0922
IMG_01964,IMG_01964_annotation_000,Pothole,0.0959,0.1111,0.1918,0.1322
IMG_01964,IMG_01964_annotation_001,Pothole,0.4489,0.0968,0.4527,0.1363
IMG_01964,IMG_01964_annotation_002,Pothole,0.1788,0.3436,0.2317,0.1227
IMG_01964,IMG_01964_annotation_003,Surface depression,0.7256,0.7618,0.5488,0.4765
IMG_01965,IMG_01965_annotation_000,Pothole,0.3601,0.1582,0.1596,0.1074
IMG_01965,IMG_01965_annotation_001,Pothole,0.5248,0.3114,0.3261,0.1761
IMG_01965,IMG_01965_annotation_002,Pothole,0.901,0.1797,0.1953,0.3021
IMG_01965,IMG_01965_annotation_003,Pothole,0.5851,0.1074,0.2225,0.0745
IMG_01966,IMG_01966_annotation_000,Road patch failure,0.5833,0.4508,0.2347,0.1649
IMG_01966,IMG_01966_annotation_001,Surface depression,0.3546,0.1376,0.3997,0.262
IMG_01967,IMG_01967_annotation_000,Surface depression,0.4235,0.1429,0.2612,0.1758
IMG_01968,IMG_01968_annotation_000,Surface depression,0.2588,0.5346,0.5176,0.459
IMG_01969,IMG_01969_annotation_000,Surface depression,0.4282,0.1716,0.2834,0.1936
IMG_01969,IMG_01969_annotation_001,Surface depression,0.5533,0.5607,0.5458,0.4349
