image_id,collection_state,district,latitude_grid,longitude_grid,pavement_type,traffic_density,collection_season,nearby_feature,slope_type,road_width_category,intersection_proximity
IMG_01763,Tamil Nadu,Chengalpattu,12.986576,80.136578,unpaved,low,summer,none,flat,medium,mid_block
IMG_01764,Tamil Nadu,Chengalpattu,12.983774,80.130128,unpaved,low,summer,none,flat,medium,mid_block
IMG_01765,Tamil Nadu,Chengalpattu,12.990059,80.134899,unpaved,low,summer,none,flat,medium,mid_block
IMG_01766,Tamil Nadu,Chengalpattu,12.975814,80.150528,unpaved,low,summer,none,flat,medium,mid_block
IMG_01767,Tamil Nadu,Chengalpattu,12.98398,80.136341,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01768,Tamil Nadu,Chengalpattu,12.977202,80.156841,concrete,low,summer,none,flat,medium,mid_block
IMG_01769,Tamil Nadu,Chengalpattu,12.99338,80.157453,asphalt,low,summer,none,flat,medium,mid_block
IMG_01770,Tamil Nadu,Chengalpattu,12.978823,80.132361,asphalt,low,summer,none,flat,medium,mid_block
IMG_01771,Tamil Nadu,Chengalpattu,12.987476,80.128825,asphalt,low,summer,none,flat,medium,mid_block
IMG_01772,Tamil Nadu,Chengalpattu,12.98766,80.145503,asphalt,low,summer,none,flat,medium,mid_block
IMG_01773,Tamil Nadu,Chengalpattu,12.985428,80.125411,mixed,low,summer,none,flat,medium,mid_block
IMG_01774,Tamil Nadu,Chengalpattu,12.982333,80.125819,mixed,low,monsoon,none,flat,medium,mid_block
IMG_01775,Tamil Nadu,Chengalpattu,12.986476,80.139213,mixed,low,monsoon,drainage_channel,flat,narrow,mid_block
IMG_01776,Tamil Nadu,Chengalpattu,12.978204,80.14396,asphalt,low,summer,none,flat,wide,mid_block
IMG_01777,Tamil Nadu,Chengalpattu,12.98072,80.129622,asphalt,low,summer,none,flat,medium,mid_block
IMG_01778,Tamil Nadu,Chennai,12.982717,80.236643,asphalt,low,summer,none,flat,medium,mid_block
IMG_01779,Tamil Nadu,Chennai,12.999935,80.230709,asphalt,low,summer,none,flat,medium,mid_block
IMG_01780,Tamil Nadu,Chennai,13.005761,80.2444,mixed,low,summer,none,flat,medium,mid_block
IMG_01781,Tamil Nadu,Chennai,13.001187,80.227071,mixed,low,summer,none,flat,medium,mid_block
IMG_01782,Tamil Nadu,Chennai,12.987744,80.235316,mixed,low,monsoon,none,flat,medium,mid_block
IMG_01783,Tamil Nadu,Chennai,13.006745,80.222074,asphalt,low,post_monsoon,none,flat,medium,mid_block
IMG_01784,Tamil Nadu,Chennai,12.993071,80.240405,asphalt,low,summer,none,flat,medium,mid_block
IMG_01785,Tamil Nadu,Chennai,12.986161,80.242597,asphalt,low,summer,bridge,flat,medium,mid_block
IMG_01786,Tamil Nadu,Chennai,12.995582,80.227708,mixed,low,summer,none,flat,narrow,mid_block
IMG_01787,Tamil Nadu,Chennai,13.003642,80.245022,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01788,Tamil Nadu,Chennai,12.983401,80.23367,unpaved,low,summer,none,flat,wide,mid_block
IMG_01789,Tamil Nadu,Chennai,12.985578,80.251207,unpaved,low,summer,none,flat,medium,mid_block
IMG_01790,Tamil Nadu,Chennai,12.996323,80.22133,unpaved,low,summer,none,flat,medium,mid_block
IMG_01791,Tamil Nadu,Chennai,12.987881,80.247599,unpaved,low,summer,none,flat,wide,mid_block
IMG_01792,Tamil Nadu,Chennai,12.994391,80.246055,unpaved,low,summer,none,flat,medium,mid_block
IMG_01793,Tamil Nadu,Chennai,13.002647,80.236291,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01794,Tamil Nadu,Chennai,13.006143,80.23771,unpaved,low,summer,none,flat,wide,mid_block
IMG_01795,Tamil Nadu,Chennai,12.994963,80.228208,unpaved,low,summer,none,flat,wide,mid_block
IMG_01796,Tamil Nadu,Chennai,12.987819,80.240665,unpaved,low,summer,none,flat,medium,mid_block
IMG_01797,Tamil Nadu,Chennai,13.004109,80.236835,unpaved,low,summer,none,flat,medium,mid_block
IMG_01798,Tamil Nadu,Chennai,12.99974,80.228715,unpaved,low,summer,none,flat,medium,mid_block
IMG_01799,Tamil Nadu,Chennai,12.988588,80.2302,unpaved,low,summer,none,flat,medium,mid_block
IMG_01800,Tamil Nadu,Chennai,12.99702,80.224231,unpaved,low,summer,none,flat,medium,mid_block
IMG_01801,Tamil Nadu,Chennai,12.987317,80.242518,unpaved,low,summer,none,flat,medium,mid_block
IMG_01802,Tamil Nadu,Chennai,13.002243,80.221791,unpaved,low,summer,none,flat,wide,mid_block
IMG_01803,Tamil Nadu,Chennai,12.992857,80.237537,unpaved,low,summer,none,flat,wide,mid_block
IMG_01804,Tamil Nadu,Chennai,12.993113,80.226485,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01805,Tamil Nadu,Chennai,12.993251,80.249459,unpaved,low,summer,none,flat,medium,mid_block
IMG_01806,Tamil Nadu,Chennai,12.9984,80.242569,concrete,low,summer,none,flat,medium,mid_block
IMG_01807,Tamil Nadu,Chennai,13.006965,80.244876,unpaved,low,summer,none,flat,medium,mid_block
IMG_01808,Tamil Nadu,Chennai,12.991102,80.244477,unpaved,low,summer,none,flat,medium,mid_block
IMG_01809,Tamil Nadu,Chennai,12.993215,80.244281,unpaved,low,summer,none,flat,medium,mid_block
IMG_01810,Tamil Nadu,Chennai,12.997208,80.239532,unpaved,low,summer,none,flat,wide,mid_block
IMG_01811,Tamil Nadu,Chennai,12.986981,80.226899,unpaved,low,summer,none,flat,medium,mid_block
IMG_01812,Tamil Nadu,Chennai,12.990612,80.24203,unpaved,low,summer,none,flat,medium,mid_block
IMG_01813,Tamil Nadu,Chennai,12.992753,80.225109,mixed,low,summer,none,flat,medium,mid_block
IMG_01814,Tamil Nadu,Chennai,12.994735,80.223878,unpaved,low,summer,none,flat,wide,mid_block
IMG_01815,Tamil Nadu,Chennai,12.999599,80.220565,unpaved,low,summer,none,flat,medium,mid_block
IMG_01816,Tamil Nadu,Chennai,12.99243,80.238253,unpaved,low,summer,none,flat,medium,mid_block
IMG_01817,Tamil Nadu,Chennai,12.984316,80.234873,unpaved,low,summer,none,flat,medium,mid_block
IMG_01818,Tamil Nadu,Chennai,12.986702,80.230435,unpaved,low,summer,none,flat,wide,mid_block
IMG_01819,Tamil Nadu,Chennai,13.003965,80.232156,unpaved,low,summer,none,flat,medium,mid_block
IMG_01820,Tamil Nadu,Chennai,13.003675,80.247059,mixed,low,summer,none,flat,medium,mid_block
IMG_01821,Tamil Nadu,Chennai,13.000475,80.245391,unpaved,low,summer,none,flat,medium,mid_block
IMG_01822,Tamil Nadu,Chennai,13.000526,80.244502,unpaved,low,summer,none,flat,wide,mid_block
IMG_01823,Tamil Nadu,Chennai,13.009882,80.226239,unpaved,low,summer,none,flat,wide,mid_block
IMG_01824,Tamil Nadu,Chennai,12.984018,80.241712,unpaved,low,summer,none,flat,medium,mid_block
IMG_01825,Tamil Nadu,Chennai,12.997768,80.226851,unpaved,low,summer,none,flat,wide,mid_block
IMG_01826,Tamil Nadu,Chennai,13.002025,80.244919,unpaved,low,summer,none,flat,medium,mid_block
IMG_01827,Tamil Nadu,Chennai,12.985324,80.239664,unpaved,low,summer,none,flat,wide,mid_block
IMG_01828,Tamil Nadu,Chennai,13.003547,80.223447,unpaved,low,summer,none,flat,medium,mid_block
IMG_01829,Tamil Nadu,Chennai,12.989852,80.241971,unpaved,low,monsoon,none,flat,narrow,mid_block
IMG_01830,Tamil Nadu,Chennai,13.002513,80.222178,unpaved,low,summer,none,flat,medium,mid_block
IMG_01831,Tamil Nadu,Chennai,13.001747,80.240322,unpaved,low,summer,none,flat,medium,mid_block
IMG_01832,Tamil Nadu,Chennai,12.983254,80.245102,unpaved,low,summer,none,flat,wide,mid_block
IMG_01833,Tamil Nadu,Chennai,13.006762,80.239439,unpaved,low,summer,none,flat,wide,mid_block
IMG_01834,Tamil Nadu,Chennai,13.004637,80.231105,unpaved,low,summer,none,flat,medium,mid_block
IMG_01835,Tamil Nadu,Chennai,12.993509,80.231874,unpaved,low,summer,none,flat,medium,mid_block
IMG_01836,Tamil Nadu,Chennai,12.995946,80.230908,unpaved,low,summer,none,flat,wide,mid_block
IMG_01837,Tamil Nadu,Chennai,13.00674,80.246743,unpaved,low,summer,none,flat,medium,mid_block
IMG_01838,Tamil Nadu,Chennai,12.983368,80.2513,unpaved,low,summer,none,flat,medium,mid_block
IMG_01839,Tamil Nadu,Chennai,13.000018,80.246953,unpaved,low,summer,none,flat,medium,mid_block
IMG_01840,Tamil Nadu,Chennai,13.002271,80.234011,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01841,Tamil Nadu,Chennai,12.988537,80.246278,unpaved,low,summer,none,flat,medium,mid_block
IMG_01842,Tamil Nadu,Chennai,12.996958,80.235591,mixed,low,summer,none,flat,medium,mid_block
IMG_01843,Tamil Nadu,Chennai,12.993735,80.243738,unpaved,low,summer,drainage_channel,flat,narrow,mid_block
IMG_01844,Tamil Nadu,Chennai,12.988484,80.24771,concrete,low,summer,none,flat,medium,mid_block
IMG_01845,Tamil Nadu,Chennai,13.006148,80.222529,asphalt,low,summer,none,flat,medium,mid_block
IMG_01846,Tamil Nadu,Chennai,13.007747,80.227704,unpaved,low,monsoon,drainage_channel,flat,medium,mid_block
IMG_01847,Tamil Nadu,Chennai,12.99465,80.239765,asphalt,low,summer,none,flat,medium,mid_block
IMG_01848,Tamil Nadu,Chennai,13.006783,80.225662,concrete,low,summer,none,flat,medium,mid_block
IMG_01849,Tamil Nadu,Chennai,12.986716,80.245937,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01850,Tamil Nadu,Chennai,12.990744,80.248652,unpaved,low,summer,none,flat,medium,mid_block
IMG_01851,Tamil Nadu,Chennai,13.002079,80.22877,concrete,low,monsoon,none,flat,medium,mid_block
IMG_01852,Tamil Nadu,Chennai,12.980372,80.250882,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01853,Tamil Nadu,Chennai,12.982742,80.243378,asphalt,low,summer,none,flat,medium,mid_block
IMG_01854,Tamil Nadu,Chennai,12.9954,80.244631,asphalt,low,summer,none,flat,medium,mid_block
IMG_01855,Tamil Nadu,Chennai,13.001746,80.240936,asphalt,low,monsoon,none,flat,medium,near_intersection
IMG_01856,Tamil Nadu,Chennai,12.995471,80.245776,mixed,low,summer,none,flat,wide,mid_block
IMG_01857,Tamil Nadu,Chennai,13.001783,80.229755,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01858,Tamil Nadu,Chennai,12.998321,80.235254,mixed,low,monsoon,residential_building,flat,medium,mid_block
IMG_01859,Tamil Nadu,Chennai,12.99673,80.233682,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01860,Tamil Nadu,Chennai,13.003484,80.230565,mixed,low,summer,none,flat,medium,mid_block
IMG_01861,Tamil Nadu,Chennai,13.002131,80.228594,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01862,Tamil Nadu,Chennai,12.98795,80.223648,asphalt,low,summer,residential_building,flat,narrow,mid_block
IMG_01863,Tamil Nadu,Chennai,12.996886,80.244764,asphalt,low,summer,none,flat,medium,mid_block
IMG_01864,Tamil Nadu,Chennai,12.985869,80.226799,gravel,low,summer,drainage_channel,flat,medium,mid_block
IMG_01865,Tamil Nadu,Chennai,12.995263,80.243526,asphalt,low,summer,none,flat,medium,mid_block
IMG_01866,Tamil Nadu,Chennai,12.988943,80.222986,asphalt,low,summer,none,flat,medium,mid_block
IMG_01867,Tamil Nadu,Chennai,12.986151,80.227164,mixed,low,monsoon,drainage_channel,flat,medium,mid_block
IMG_01868,Tamil Nadu,Chennai,12.996831,80.228706,asphalt,low,monsoon,drainage_channel,flat,medium,mid_block
IMG_01869,Tamil Nadu,Chennai,13.00196,80.223833,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01870,Tamil Nadu,Chennai,13.007333,80.235834,asphalt,low,summer,none,flat,narrow,mid_block
IMG_01871,Tamil Nadu,Chennai,13.007467,80.238572,gravel,low,monsoon,none,flat,medium,mid_block
IMG_01872,Tamil Nadu,Chennai,12.994798,80.234175,asphalt,low,summer,none,flat,medium,mid_block
IMG_01873,Tamil Nadu,Chennai,13.005877,80.232866,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01874,Tamil Nadu,Chennai,12.98238,80.240395,asphalt,low,winter,none,flat,medium,mid_block
IMG_01875,Tamil Nadu,Chennai,12.997733,80.229677,mixed,low,monsoon,drainage_channel,flat,medium,mid_block
IMG_01876,Tamil Nadu,Chennai,13.011274,80.223576,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01877,Tamil Nadu,Chennai,13.004066,80.239633,mixed,low,summer,none,flat,medium,mid_block
IMG_01878,Tamil Nadu,Chennai,13.004892,80.227105,concrete,low,summer,none,flat,medium,mid_block
IMG_01879,Tamil Nadu,Chennai,12.996468,80.234505,asphalt,low,summer,none,flat,medium,mid_block
IMG_01880,Tamil Nadu,Chennai,12.99396,80.247989,asphalt,low,summer,none,flat,wide,mid_block
IMG_01881,Tamil Nadu,Chennai,12.999561,80.239742,unpaved,low,summer,none,flat,medium,mid_block
IMG_01882,Tamil Nadu,Chennai,12.98658,80.226623,asphalt,low,summer,none,flat,medium,mid_block
IMG_01883,Tamil Nadu,Chennai,13.000798,80.224846,mixed,low,monsoon,none,flat,narrow,mid_block
IMG_01884,Tamil Nadu,Chennai,12.998706,80.229264,mixed,low,summer,none,flat,medium,mid_block
IMG_01885,Tamil Nadu,Chennai,12.987324,80.242946,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01886,Tamil Nadu,Chennai,13.002135,80.234621,unpaved,low,monsoon,drainage_channel,flat,narrow,mid_block
IMG_01887,Tamil Nadu,Chennai,13.0048,80.24025,unpaved,low,monsoon,none,flat,narrow,mid_block
IMG_01888,Tamil Nadu,Chennai,12.993407,80.237601,mixed,low,summer,none,flat,medium,mid_block
IMG_01889,Tamil Nadu,Chennai,13.006019,80.222027,concrete,low,summer,none,flat,medium,mid_block
IMG_01890,Tamil Nadu,Chennai,12.985265,80.229802,asphalt,low,summer,none,flat,medium,mid_block
IMG_01891,Tamil Nadu,Chennai,13.003579,80.238412,mixed,low,summer,none,flat,medium,mid_block
IMG_01892,Tamil Nadu,Chennai,12.989119,80.22377,unpaved,low,summer,none,flat,medium,mid_block
IMG_01893,Tamil Nadu,Chennai,13.001686,80.242708,unpaved,low,summer,none,flat,medium,mid_block
IMG_01894,Tamil Nadu,Chennai,12.995564,80.222325,unpaved,low,summer,none,flat,medium,mid_block
IMG_01895,Tamil Nadu,Chennai,12.990178,80.227918,concrete,low,summer,none,flat,medium,mid_block
IMG_01896,Tamil Nadu,Chennai,12.982922,80.251337,asphalt,low,summer,none,flat,medium,mid_block
IMG_01897,Tamil Nadu,Chennai,13.006312,80.238609,asphalt,low,summer,none,flat,medium,mid_block
IMG_01898,Tamil Nadu,Chennai,13.001171,80.228548,concrete,low,summer,none,flat,medium,mid_block
IMG_01899,Tamil Nadu,Chennai,12.981317,80.244569,mixed,low,monsoon,none,flat,medium,mid_block
IMG_01900,Tamil Nadu,Chennai,12.994832,80.241121,mixed,low,monsoon,drainage_channel,flat,narrow,mid_block
IMG_01901,Tamil Nadu,Chennai,13.008829,80.225651,asphalt,low,summer,none,flat,medium,mid_block
IMG_01902,Tamil Nadu,Chennai,12.998439,80.24057,asphalt,low,summer,none,flat,medium,mid_block
IMG_01903,Tamil Nadu,Chennai,12.995499,80.22268,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01904,Tamil Nadu,Chennai,12.990983,80.230648,asphalt,low,summer,none,flat,medium,mid_block
IMG_01905,Tamil Nadu,Chennai,13.001103,80.247908,asphalt,low,summer,none,flat,medium,mid_block
IMG_01906,Tamil Nadu,Chennai,12.990413,80.242509,asphalt,low,summer,none,flat,medium,mid_block
IMG_01907,Tamil Nadu,Chennai,12.989106,80.250787,asphalt,low,summer,none,flat,medium,mid_block
IMG_01908,Tamil Nadu,Chennai,13.005609,80.237783,asphalt,low,summer,none,flat,medium,mid_block
IMG_01909,Tamil Nadu,Chennai,12.99434,80.230029,asphalt,low,summer,none,flat,medium,mid_block
IMG_01910,Tamil Nadu,Chennai,12.992749,80.236614,asphalt,low,summer,none,flat,medium,mid_block
IMG_01911,Tamil Nadu,Chennai,12.997097,80.233279,asphalt,low,summer,none,flat,medium,mid_block
IMG_01912,Tamil Nadu,Chennai,12.985945,80.231585,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01913,Tamil Nadu,Chennai,13.003814,80.240262,mixed,low,summer,none,flat,medium,mid_block
IMG_01914,Tamil Nadu,Chennai,13.003926,80.226377,unpaved,low,monsoon,drainage_channel,flat,narrow,mid_block
IMG_01915,Tamil Nadu,Chennai,12.993815,80.242659,unpaved,low,monsoon,none,flat,narrow,mid_block
IMG_01916,Tamil Nadu,Chennai,12.983867,80.251707,mixed,low,monsoon,none,flat,medium,mid_block
IMG_01917,Tamil Nadu,Chennai,12.999179,80.227553,mixed,low,summer,none,flat,medium,mid_block
IMG_01918,Tamil Nadu,Chennai,12.985028,80.237807,mixed,low,monsoon,none,flat,narrow,mid_block
IMG_01919,Tamil Nadu,Chennai,12.9974,80.222745,asphalt,low,summer,drainage_channel,flat,narrow,mid_block
IMG_01920,Tamil Nadu,Chennai,12.994548,80.223543,asphalt,low,monsoon,drainage_channel,flat,medium,mid_block
IMG_01921,Tamil Nadu,Chennai,13.006192,80.236081,asphalt,low,summer,none,flat,medium,mid_block
IMG_01922,Tamil Nadu,Chennai,13.002563,80.236426,mixed,low,post_monsoon,none,flat,medium,mid_block
IMG_01923,Tamil Nadu,Chennai,12.988642,80.247151,asphalt,low,summer,none,flat,medium,mid_block
IMG_01924,Tamil Nadu,Chennai,12.997369,80.232302,asphalt,low,summer,none,flat,medium,mid_block
IMG_01925,Tamil Nadu,Chennai,12.98873,80.245679,asphalt,low,monsoon,drainage_channel,flat,medium,mid_block
IMG_01926,Tamil Nadu,Chennai,12.996002,80.246685,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01927,Tamil Nadu,Chennai,12.988938,80.229504,unpaved,low,summer,none,flat,medium,mid_block
IMG_01928,Tamil Nadu,Chennai,12.995434,80.224568,mixed,low,summer,none,flat,medium,mid_block
IMG_01929,Tamil Nadu,Chennai,12.996971,80.231036,mixed,low,summer,residential_building,flat,narrow,mid_block
IMG_01930,Tamil Nadu,Chennai,12.99739,80.237563,asphalt,low,summer,none,flat,medium,mid_block
IMG_01931,Tamil Nadu,Chennai,12.994356,80.230268,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01932,Tamil Nadu,Chennai,12.985979,80.242634,asphalt,low,monsoon,drainage_channel,flat,medium,mid_block
IMG_01933,Tamil Nadu,Chennai,12.998014,80.227364,asphalt,low,summer,none,flat,medium,mid_block
IMG_01934,Tamil Nadu,Chennai,13.004414,80.221114,asphalt,low,summer,none,flat,medium,mid_block
IMG_01935,Tamil Nadu,Chennai,13.003446,80.242889,asphalt,low,monsoon,residential_building,flat,medium,mid_block
IMG_01936,Tamil Nadu,Chennai,13.005541,80.232384,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01937,Tamil Nadu,Chennai,13.000901,80.246691,mixed,low,summer,commercial_area,flat,medium,mid_block
IMG_01938,Tamil Nadu,Chennai,12.998592,80.248302,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01939,Tamil Nadu,Chennai,13.007513,80.234169,asphalt,low,winter,none,flat,medium,mid_block
IMG_01940,Tamil Nadu,Chennai,12.996574,80.234716,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01941,Tamil Nadu,Chennai,13.002746,80.233171,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01942,Tamil Nadu,Chennai,13.000621,80.224758,asphalt,low,summer,none,flat,medium,mid_block
IMG_01943,Tamil Nadu,Chennai,12.990688,80.242477,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01944,Tamil Nadu,Chennai,13.000466,80.247712,asphalt,low,summer,none,flat,medium,mid_block
IMG_01945,Tamil Nadu,Chennai,12.99199,80.2301,asphalt,low,summer,residential_building,flat,medium,mid_block
IMG_01946,Tamil Nadu,Chennai,13.002629,80.244672,asphalt,low,summer,none,flat,medium,mid_block
IMG_01947,Tamil Nadu,Chennai,12.982202,80.240451,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01948,Tamil Nadu,Chennai,13.00351,80.233961,unpaved,low,monsoon,none,flat,medium,mid_block
IMG_01949,Tamil Nadu,Chennai,12.983145,80.240536,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01950,Tamil Nadu,Chennai,13.007462,80.23428,asphalt,low,summer,none,flat,medium,mid_block
IMG_01951,Tamil Nadu,Chennai,12.981498,80.245881,asphalt,low,summer,none,flat,medium,mid_block
IMG_01952,Tamil Nadu,Chennai,12.989268,80.232015,asphalt,low,summer,drainage_channel,flat,medium,mid_block
IMG_01953,Tamil Nadu,Chennai,12.984626,80.23716,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01954,Tamil Nadu,Chennai,12.99783,80.245762,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01955,Tamil Nadu,Chennai,12.987618,80.249722,asphalt,low,summer,none,flat,medium,mid_block
IMG_01956,Tamil Nadu,Chennai,12.984549,80.234855,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01957,Tamil Nadu,Chennai,12.988031,80.228081,mixed,low,summer,none,flat,medium,mid_block
IMG_01958,Tamil Nadu,Chennai,12.985015,80.234216,asphalt,low,summer,none,flat,medium,mid_block
IMG_01959,Tamil Nadu,Chennai,12.990908,80.239016,asphalt,low,monsoon,drainage_channel,flat,medium,mid_block
IMG_01960,Tamil Nadu,Chennai,13.000123,80.233643,unpaved,low,summer,none,flat,medium,mid_block
IMG_01961,Tamil Nadu,Chennai,12.987909,80.247499,asphalt,low,summer,none,flat,medium,mid_block
IMG_01962,Tamil Nadu,Chennai,12.986311,80.232339,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01963,Tamil Nadu,Chennai,12.995232,80.227484,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01964,Tamil Nadu,Chennai,12.998018,80.238596,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01965,Tamil Nadu,Chennai,12.988675,80.238304,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01966,Tamil Nadu,Chennai,13.001595,80.244187,asphalt,low,monsoon,none,flat,medium,mid_block
IMG_01967,Tamil Nadu,Chennai,12.981594,80.239636,asphalt,low,summer,none,flat,medium,mid_block
IMG_01968,Tamil Nadu,Chennai,12.995656,80.249436,mixed,low,monsoon,none,flat,medium,mid_block
IMG_01969,Tamil Nadu,Chennai,12.989043,80.245971,asphalt,low,summer,none,flat,medium,mid_block
IMG_01970,Tamil Nadu,Chennai,12.999122,80.231273,unpaved,low,summer,none,flat,medium,mid_block
IMG_01971,Tamil Nadu,Chennai,13.00005,80.240113,unpaved,low,summer,none,flat,narrow,mid_block
IMG_01972,Tamil Nadu,Chennai,13.001343,80.243406,asphalt,low,summer,none,flat,medium,mid_block
IMG_01973,Tamil Nadu,Chennai,13.000759,80.24727,asphalt,low,summer,none,flat,medium,mid_block
IMG_01974,Tamil Nadu,Chennai,13.000356,80.229845,asphalt,low,summer,none,flat,medium,mid_block
IMG_01975,Tamil Nadu,Chennai,12.9939,80.238753,asphalt,low,summer,none,flat,medium,mid_block
IMG_01976,Tamil Nadu,Chennai,13.003058,80.222644,asphalt,low,winter,construction_site,flat,medium,mid_block
IMG_01977,Tamil Nadu,Chennai,12.989323,80.24428,mixed,low,monsoon,none,flat,narrow,mid_block
